FID,ARCID,GRID_CODE,FROM_NODE,TO_NODE,Length,X_UTM,Y_UTM,AngeloSage,flowacc_co
2362,492,1,424,332,66.924411864600003,457210.000000000000000,4380924.000000000000000,770.4301147,4061
2363,492,1,424,332,66.924411864600003,457212.000000000000000,4380926.000000000000000,770.0175781,4166
2364,492,1,424,332,66.924411864600003,457212.000000000000000,4380930.000000000000000,769.5536499,4342
2365,492,1,424,332,66.924411864600003,457214.000000000000000,4380932.000000000000000,769.1403198,4349
2366,492,1,424,332,66.924411864600003,457214.000000000000000,4380934.000000000000000,768.4274902,4424
2367,492,1,424,332,66.924411864600003,457217.000000000000000,4380935.000000000000000,767.9866333,4452
2368,492,1,424,332,66.924411864600003,457220.000000000000000,4380938.000000000000000,767.6145020,4488
2369,492,1,424,332,66.924411864600003,457220.000000000000000,4380940.000000000000000,767.5053711,4509
2370,492,1,424,332,66.924411864600003,457222.000000000000000,4380943.000000000000000,766.0864258,4520
2371,492,1,424,332,66.924411864600003,457224.000000000000000,4380944.000000000000000,766.1015625,661391
2372,493,1,400,425,10.830951894800000,457781.000000000000000,4380905.000000000000000,782.9751587,1105
2373,493,1,400,425,10.830951894800000,457781.000000000000000,4380903.000000000000000,782.2819214,1122
2374,493,1,400,425,10.830951894800000,457784.000000000000000,4380898.000000000000000,780.3087158,2321
2375,493,1,400,425,10.830951894800000,457784.000000000000000,4380895.000000000000000,779.4884644,2446
2376,494,1,425,426,1.000000000000000,457784.000000000000000,4380895.000000000000000,779.4884644,2446
2377,494,1,425,426,1.000000000000000,457785.000000000000000,4380895.000000000000000,779.4261475,12818
2378,495,1,426,358,38.056188281099999,457785.000000000000000,4380895.000000000000000,779.4261475,12818
2379,495,1,426,358,38.056188281099999,457788.000000000000000,4380899.000000000000000,781.0004272,12382
2380,495,1,426,358,38.056188281099999,457789.000000000000000,4380903.000000000000000,782.3016357,12296
2381,495,1,426,358,38.056188281099999,457794.000000000000000,4380908.000000000000000,784.3288574,12058
2382,495,1,426,358,38.056188281099999,457795.000000000000000,4380919.000000000000000,786.5878296,11546
2383,495,1,426,358,38.056188281099999,457801.000000000000000,4380928.000000000000000,788.2116089,9811
2384,496,1,425,427,1.000000000000000,457784.000000000000000,4380895.000000000000000,779.4884644,2446
2385,496,1,425,427,1.000000000000000,457784.000000000000000,4380894.000000000000000,779.2314453,2475
2386,497,1,427,428,1.000000000000000,457784.000000000000000,4380894.000000000000000,779.2314453,2475
2387,497,1,427,428,1.000000000000000,457785.000000000000000,4380894.000000000000000,779.1631470,13099
2388,498,1,426,428,1.000000000000000,457785.000000000000000,4380895.000000000000000,779.4261475,12818
2389,498,1,426,428,1.000000000000000,457785.000000000000000,4380894.000000000000000,779.1631470,13099
2390,499,1,411,429,9.733044070169999,457284.000000000000000,4380902.000000000000000,759.3338013,15617
2391,499,1,411,429,9.733044070169999,457283.000000000000000,4380901.000000000000000,759.8573608,15614
2392,499,1,411,429,9.733044070169999,457284.000000000000000,4380899.000000000000000,760.0645752,15532
2393,499,1,411,429,9.733044070169999,457283.000000000000000,4380893.000000000000000,762.0061035,13773
2394,500,1,427,430,1.000000000000000,457784.000000000000000,4380894.000000000000000,779.2314453,2475
2395,500,1,427,430,1.000000000000000,457784.000000000000000,4380893.000000000000000,778.9876709,2499
2396,501,1,430,431,1.000000000000000,457784.000000000000000,4380893.000000000000000,778.9876709,2499
2397,501,1,430,431,1.000000000000000,457785.000000000000000,4380893.000000000000000,778.9181519,13337
2398,502,1,428,431,1.000000000000000,457785.000000000000000,4380894.000000000000000,779.1631470,13099
2399,502,1,428,431,1.000000000000000,457785.000000000000000,4380893.000000000000000,778.9181519,13337
2400,503,1,414,434,10.233345472000000,459751.000000000000000,4380901.000000000000000,616.4154663,3312
2401,503,1,414,434,10.233345472000000,459750.000000000000000,4380898.000000000000000,615.8612671,19966
2402,503,1,414,434,10.233345472000000,459745.000000000000000,4380893.000000000000000,614.8666992,19981
2403,504,1,388,435,26.651026917799999,456771.000000000000000,4380910.000000000000000,795.5108032,378667
2404,504,1,388,435,26.651026917799999,456765.000000000000000,4380903.000000000000000,796.2169189,376800
2405,504,1,388,435,26.651026917799999,456760.000000000000000,4380901.000000000000000,796.3939819,376757
2406,504,1,388,435,26.651026917799999,456755.000000000000000,4380895.000000000000000,796.7834473,376616
2407,504,1,388,435,26.651026917799999,456755.000000000000000,4380893.000000000000000,796.8013306,376595
2408,504,1,388,435,26.651026917799999,456753.000000000000000,4380892.000000000000000,797.2546387,376588
2409,505,1,407,436,11.828427124699999,457117.000000000000000,4380903.000000000000000,781.7249146,1119
2410,505,1,407,436,11.828427124699999,457117.000000000000000,4380901.000000000000000,782.2160034,1116
2411,505,1,407,436,11.828427124699999,457115.000000000000000,4380899.000000000000000,782.7828979,1113
2412,505,1,407,436,11.828427124699999,457115.000000000000000,4380892.000000000000000,784.2703857,1099
2413,506,1,430,437,1.000000000000000,457784.000000000000000,4380893.000000000000000,778.9876709,2499
2414,506,1,430,437,1.000000000000000,457784.000000000000000,4380892.000000000000000,778.7936401,2527
2415,507,1,437,438,1.000000000000000,457784.000000000000000,4380892.000000000000000,778.7936401,2527
2416,507,1,437,438,1.000000000000000,457785.000000000000000,4380892.000000000000000,778.7435303,13404
2417,508,1,431,438,1.000000000000000,457785.000000000000000,4380893.000000000000000,778.9181519,13337
2418,508,1,431,438,1.000000000000000,457785.000000000000000,4380892.000000000000000,778.7435303,13404
2419,509,1,439,434,3.650281539870000,459743.000000000000000,4380892.000000000000000,614.5661011,1153
2420,509,1,439,434,3.650281539870000,459744.000000000000000,4380894.000000000000000,614.8980713,1102
2421,509,1,439,434,3.650281539870000,459745.000000000000000,4380893.000000000000000,614.8666992,19981
2422,510,1,184,440,174.411567875000000,457404.000000000000000,4381048.000000000000000,783.4537964,20180
2423,510,1,184,440,174.411567875000000,457403.000000000000000,4381040.000000000000000,782.4312744,20709
2424,510,1,184,440,174.411567875000000,457401.000000000000000,4381035.000000000000000,781.9130859,21433
2425,510,1,184,440,174.411567875000000,457401.000000000000000,4381030.000000000000000,780.8552246,22332
2426,510,1,184,440,174.411567875000000,457398.000000000000000,4381024.000000000000000,780.4150391,22698
2427,510,1,184,440,174.411567875000000,457399.000000000000000,4381021.000000000000000,780.0749512,22727
2428,510,1,184,440,174.411567875000000,457398.000000000000000,4381011.000000000000000,778.3495483,24244
2429,510,1,184,440,174.411567875000000,457397.000000000000000,4381010.000000000000000,778.1057739,24296
2430,510,1,184,440,174.411567875000000,457398.000000000000000,4381007.000000000000000,777.3909912,24444
2431,510,1,184,440,174.411567875000000,457390.000000000000000,4380997.000000000000000,775.7488403,24938
2432,510,1,184,440,174.411567875000000,457390.000000000000000,4380988.000000000000000,773.9094849,25197
2433,510,1,184,440,174.411567875000000,457391.000000000000000,4380986.000000000000000,773.7080078,25208
2434,510,1,184,440,174.411567875000000,457389.000000000000000,4380982.000000000000000,773.0592041,25713
2435,510,1,184,440,174.411567875000000,457389.000000000000000,4380978.000000000000000,772.1286621,26000
2436,510,1,184,440,174.411567875000000,457388.000000000000000,4380976.000000000000000,771.7836304,26979
2437,510,1,184,440,174.411567875000000,457384.000000000000000,4380975.000000000000000,771.2534180,27034
2438,510,1,184,440,174.411567875000000,457382.000000000000000,4380973.000000000000000,771.2879639,27208
2439,510,1,184,440,174.411567875000000,457381.000000000000000,4380968.000000000000000,769.9684448,27513
2440,510,1,184,440,174.411567875000000,457377.000000000000000,4380963.000000000000000,769.0847778,28708
2441,510,1,184,440,174.411567875000000,457377.000000000000000,4380956.000000000000000,767.7317505,29371
2442,510,1,184,440,174.411567875000000,457378.000000000000000,4380955.000000000000000,767.3818970,29569
2443,510,1,184,440,174.411567875000000,457377.000000000000000,4380950.000000000000000,767.1172485,29938
2444,510,1,184,440,174.411567875000000,457379.000000000000000,4380944.000000000000000,766.0761719,30467
2445,510,1,184,440,174.411567875000000,457376.000000000000000,4380939.000000000000000,765.2982788,30724
2446,510,1,184,440,174.411567875000000,457376.000000000000000,4380937.000000000000000,765.0957642,30787
2447,510,1,184,440,174.411567875000000,457379.000000000000000,4380932.000000000000000,764.3034668,31060
2448,510,1,184,440,174.411567875000000,457379.000000000000000,4380927.000000000000000,763.8025513,31159
2449,510,1,184,440,174.411567875000000,457382.000000000000000,4380924.000000000000000,763.0838623,31374
2450,510,1,184,440,174.411567875000000,457381.000000000000000,4380916.000000000000000,761.7738647,31516
2451,510,1,184,440,174.411567875000000,457384.000000000000000,4380912.000000000000000,761.6287842,31621
2452,510,1,184,440,174.411567875000000,457383.000000000000000,4380903.000000000000000,759.4017944,31681
2453,510,1,184,440,174.411567875000000,457387.000000000000000,4380898.000000000000000,757.5510864,32033
2454,510,1,184,440,174.411567875000000,457387.000000000000000,4380891.000000000000000,755.9956055,41178
2455,511,1,440,188,230.686026508000000,457387.000000000000000,4380891.000000000000000,755.9956055,41178
2456,511,1,440,188,230.686026508000000,457389.000000000000000,4380891.000000000000000,756.3515625,8941
2457,511,1,440,188,230.686026508000000,457392.000000000000000,4380894.000000000000000,757.2551880,8914
2458,511,1,440,188,230.686026508000000,457396.000000000000000,4380895.000000000000000,758.5973511,8844
2459,511,1,440,188,230.686026508000000,457403.000000000000000,4380902.000000000000000,760.5833130,8695
2460,511,1,440,188,230.686026508000000,457406.000000000000000,4380907.000000000000000,762.0262451,8626
2461,511,1,440,188,230.686026508000000,457406.000000000000000,4380911.000000000000000,763.3853149,8587
2462,511,1,440,188,230.686026508000000,457411.000000000000000,4380916.000000000000000,764.7521362,8411
2463,511,1,440,188,230.686026508000000,457411.000000000000000,4380919.000000000000000,765.1776123,8236
2464,511,1,440,188,230.686026508000000,457416.000000000000000,4380925.000000000000000,766.9776611,7976
2465,511,1,440,188,230.686026508000000,457417.000000000000000,4380928.000000000000000,767.6020508,7919
2466,511,1,440,188,230.686026508000000,457417.000000000000000,4380960.000000000000000,773.9817505,5080
2467,511,1,440,188,230.686026508000000,457418.000000000000000,4380961.000000000000000,774.2299194,5068
2468,511,1,440,188,230.686026508000000,457418.000000000000000,4380966.000000000000000,775.2305908,5057
2469,511,1,440,188,230.686026508000000,457420.000000000000000,4380969.000000000000000,775.9815063,4963
2470,511,1,440,188,230.686026508000000,457420.000000000000000,4380972.000000000000000,776.7894897,4050
2471,511,1,440,188,230.686026508000000,457422.000000000000000,4380977.000000000000000,778.1242676,3891
2472,511,1,440,188,230.686026508000000,457422.000000000000000,4380983.000000000000000,779.3648071,3208
2473,511,1,440,188,230.686026508000000,457424.000000000000000,4380986.000000000000000,780.1739502,3189
2474,511,1,440,188,230.686026508000000,457443.000000000000000,4381005.000000000000000,787.6207886,3160
2475,511,1,440,188,230.686026508000000,457450.000000000000000,4381007.000000000000000,789.0831299,3133
2476,511,1,440,188,230.686026508000000,457455.000000000000000,4381010.000000000000000,790.1229248,2739
2477,511,1,440,188,230.686026508000000,457464.000000000000000,4381010.000000000000000,791.9758911,2719
2478,511,1,440,188,230.686026508000000,457469.000000000000000,4381015.000000000000000,793.4315186,2541
2479,511,1,440,188,230.686026508000000,457470.000000000000000,4381020.000000000000000,794.2511597,2472
2480,511,1,440,188,230.686026508000000,457479.000000000000000,4381029.000000000000000,796.1044312,2436
2481,511,1,440,188,230.686026508000000,457483.000000000000000,4381030.000000000000000,796.5047607,2427
2482,511,1,440,188,230.686026508000000,457487.000000000000000,4381033.000000000000000,797.1070557,2416
2483,511,1,440,188,230.686026508000000,457490.000000000000000,4381033.000000000000000,797.4790649,2413
2484,511,1,440,188,230.686026508000000,457496.000000000000000,4381039.000000000000000,798.9478760,2401
2485,511,1,440,188,230.686026508000000,457500.000000000000000,4381041.000000000000000,800.2321777,1636
2486,511,1,440,188,230.686026508000000,457510.000000000000000,4381040.000000000000000,802.3212280,1455
2487,511,1,440,188,230.686026508000000,457515.000000000000000,4381044.000000000000000,803.6738892,1431
2488,511,1,440,188,230.686026508000000,457519.000000000000000,4381045.000000000000000,804.2919312,1386
2489,512,1,437,441,1.000000000000000,457784.000000000000000,4380892.000000000000000,778.7936401,2527
2490,512,1,437,441,1.000000000000000,457784.000000000000000,4380891.000000000000000,778.6065063,2578
2491,513,1,441,442,1.000000000000000,457784.000000000000000,4380891.000000000000000,778.6065063,2578
2492,513,1,441,442,1.000000000000000,457785.000000000000000,4380891.000000000000000,778.6008911,13405
2493,514,1,438,442,1.000000000000000,457785.000000000000000,4380892.000000000000000,778.7435303,13404
2494,514,1,438,442,1.000000000000000,457785.000000000000000,4380891.000000000000000,778.6008911,13405
2495,515,1,439,443,1.414213562370000,459743.000000000000000,4380892.000000000000000,614.5661011,1153
2496,515,1,439,443,1.414213562370000,459742.000000000000000,4380891.000000000000000,614.4142456,1476
2497,516,1,439,444,1.414213562370000,459743.000000000000000,4380892.000000000000000,614.5661011,1153
2498,516,1,439,444,1.414213562370000,459744.000000000000000,4380891.000000000000000,614.5381470,19995
2499,517,1,434,444,2.236067977500000,459745.000000000000000,4380893.000000000000000,614.8666992,19981
2500,517,1,434,444,2.236067977500000,459744.000000000000000,4380891.000000000000000,614.5381470,19995
2501,518,1,446,418,41.315426159700003,456520.000000000000000,4380890.000000000000000,806.7436523,1088
2502,518,1,446,418,41.315426159700003,456542.000000000000000,4380896.000000000000000,806.2996216,3251
2503,518,1,446,418,41.315426159700003,456544.000000000000000,4380895.000000000000000,806.3124390,3263
2504,518,1,446,418,41.315426159700003,456546.000000000000000,4380897.000000000000000,806.2476807,3305
2505,518,1,446,418,41.315426159700003,456554.000000000000000,4380898.000000000000000,806.0057983,4138
2506,518,1,446,418,41.315426159700003,456559.000000000000000,4380900.000000000000000,805.5285645,4495
2507,519,1,294,447,93.278975365199997,456699.000000000000000,4380967.000000000000000,821.9847412,1204
2508,519,1,294,447,93.278975365199997,456698.000000000000000,4380966.000000000000000,821.7128906,1334
2509,519,1,294,447,93.278975365199997,456698.000000000000000,4380962.000000000000000,820.1395264,1387
2510,519,1,294,447,93.278975365199997,456694.000000000000000,4380956.000000000000000,817.6719971,1568
2511,519,1,294,447,93.278975365199997,456694.000000000000000,4380951.000000000000000,815.3463745,1841
2512,519,1,294,447,93.278975365199997,456692.000000000000000,4380947.000000000000000,813.6391602,2161
2513,519,1,294,447,93.278975365199997,456693.000000000000000,4380926.000000000000000,807.6058350,3375
2514,519,1,294,447,93.278975365199997,456694.000000000000000,4380925.000000000000000,807.0783691,3377
2515,519,1,294,447,93.278975365199997,456694.000000000000000,4380922.000000000000000,806.6710815,3695
2516,519,1,294,447,93.278975365199997,456698.000000000000000,4380922.000000000000000,806.5982056,3760
2517,519,1,294,447,93.278975365199997,456699.000000000000000,4380921.000000000000000,806.4884033,3768
2518,519,1,294,447,93.278975365199997,456698.000000000000000,4380919.000000000000000,805.2915649,3774
2519,519,1,294,447,93.278975365199997,456698.000000000000000,4380907.000000000000000,799.7333984,4197
2520,519,1,294,447,93.278975365199997,456702.000000000000000,4380904.000000000000000,799.3007202,4440
2521,519,1,294,447,93.278975365199997,456704.000000000000000,4380904.000000000000000,799.1362915,4462
2522,519,1,294,447,93.278975365199997,456707.000000000000000,4380901.000000000000000,798.8817139,4851
2523,519,1,294,447,93.278975365199997,456708.000000000000000,4380898.000000000000000,798.8035278,5431
2524,519,1,294,447,93.278975365199997,456711.000000000000000,4380896.000000000000000,798.6931763,5450
2525,519,1,294,447,93.278975365199997,456713.000000000000000,4380896.000000000000000,798.5237427,5580
2526,519,1,294,447,93.278975365199997,456712.000000000000000,4380890.000000000000000,798.1671753,5706
2527,520,1,441,448,1.000000000000000,457784.000000000000000,4380891.000000000000000,778.6065063,2578
2528,520,1,441,448,1.000000000000000,457784.000000000000000,4380890.000000000000000,778.4167480,2579
2529,521,1,448,449,1.000000000000000,457784.000000000000000,4380890.000000000000000,778.4167480,2579
2530,521,1,448,449,1.000000000000000,457785.000000000000000,4380890.000000000000000,778.3995361,13443
2531,522,1,442,449,1.000000000000000,457785.000000000000000,4380891.000000000000000,778.6008911,13405
2532,522,1,442,449,1.000000000000000,457785.000000000000000,4380890.000000000000000,778.3995361,13443
2533,523,1,443,450,1.414213562370000,459742.000000000000000,4380891.000000000000000,614.4142456,1476
2534,523,1,443,450,1.414213562370000,459741.000000000000000,4380890.000000000000000,614.1913452,1515
2535,524,1,443,451,1.414213562370000,459742.000000000000000,4380891.000000000000000,614.4142456,1476
2536,524,1,443,451,1.414213562370000,459743.000000000000000,4380890.000000000000000,614.3378296,19997
2537,525,1,444,451,1.414213562370000,459744.000000000000000,4380891.000000000000000,614.5381470,19995
2538,525,1,444,451,1.414213562370000,459743.000000000000000,4380890.000000000000000,614.3378296,19997
2539,526,1,448,452,1.000000000000000,457784.000000000000000,4380890.000000000000000,778.4167480,2579
2540,526,1,448,452,1.000000000000000,457784.000000000000000,4380889.000000000000000,778.2156982,2580
2541,527,1,452,453,1.000000000000000,457784.000000000000000,4380889.000000000000000,778.2156982,2580
2542,527,1,452,453,1.000000000000000,457785.000000000000000,4380889.000000000000000,778.2180176,13444
2543,528,1,449,453,1.000000000000000,457785.000000000000000,4380890.000000000000000,778.3995361,13443
2544,528,1,449,453,1.000000000000000,457785.000000000000000,4380889.000000000000000,778.2180176,13444
2545,529,1,450,454,1.414213562370000,459741.000000000000000,4380890.000000000000000,614.1913452,1515
2546,529,1,450,454,1.414213562370000,459742.000000000000000,4380889.000000000000000,614.2091064,19998
2547,530,1,451,454,1.414213562370000,459743.000000000000000,4380890.000000000000000,614.3378296,19997
2548,530,1,451,454,1.414213562370000,459742.000000000000000,4380889.000000000000000,614.2091064,19998
2549,531,1,455,429,7.810249675910000,457277.000000000000000,4380888.000000000000000,765.2759399,1476
2550,531,1,455,429,7.810249675910000,457283.000000000000000,4380893.000000000000000,762.0061035,13773
2551,532,1,452,456,1.000000000000000,457784.000000000000000,4380889.000000000000000,778.2156982,2580
2552,532,1,452,456,1.000000000000000,457784.000000000000000,4380888.000000000000000,777.9805298,2581
2553,533,1,456,453,2.000000000000000,457784.000000000000000,4380888.000000000000000,777.9805298,2581
2554,533,1,456,453,2.000000000000000,457785.000000000000000,4380888.000000000000000,778.0095215,13450
2555,533,1,456,453,2.000000000000000,457785.000000000000000,4380889.000000000000000,778.2180176,13444
2556,534,1,213,457,168.314508684999990,456642.000000000000000,4381030.000000000000000,828.0319824,9915
2557,534,1,213,457,168.314508684999990,456642.000000000000000,4381027.000000000000000,827.4871216,18567
2558,534,1,213,457,168.314508684999990,456640.000000000000000,4381025.000000000000000,827.2142944,18743
2559,534,1,213,457,168.314508684999990,456640.000000000000000,4381017.000000000000000,825.7353516,19301
2560,534,1,213,457,168.314508684999990,456639.000000000000000,4381014.000000000000000,825.1478271,19514
2561,534,1,213,457,168.314508684999990,456636.000000000000000,4381007.000000000000000,823.7144775,19913
2562,534,1,213,457,168.314508684999990,456633.000000000000000,4381004.000000000000000,822.8134766,20922
2563,534,1,213,457,168.314508684999990,456630.000000000000000,4380998.000000000000000,821.7359619,21929
2564,534,1,213,457,168.314508684999990,456630.000000000000000,4380992.000000000000000,820.3666992,22759
2565,534,1,213,457,168.314508684999990,456632.000000000000000,4380989.000000000000000,819.7825928,23006
2566,534,1,213,457,168.314508684999990,456633.000000000000000,4380984.000000000000000,819.0781860,23218
2567,534,1,213,457,168.314508684999990,456637.000000000000000,4380979.000000000000000,817.4807129,23864
2568,534,1,213,457,168.314508684999990,456637.000000000000000,4380972.000000000000000,815.7507935,24303
2569,534,1,213,457,168.314508684999990,456639.000000000000000,4380970.000000000000000,815.3353271,24449
2570,534,1,213,457,168.314508684999990,456637.000000000000000,4380967.000000000000000,814.3657837,24513
2571,534,1,213,457,168.314508684999990,456637.000000000000000,4380962.000000000000000,813.8810425,25155
2572,534,1,213,457,168.314508684999990,456636.000000000000000,4380961.000000000000000,813.9043579,25464
2573,534,1,213,457,168.314508684999990,456638.000000000000000,4380958.000000000000000,812.7774658,25513
2574,534,1,213,457,168.314508684999990,456638.000000000000000,4380952.000000000000000,811.3637085,26269
2575,534,1,213,457,168.314508684999990,456640.000000000000000,4380947.000000000000000,810.7512817,26460
2576,534,1,213,457,168.314508684999990,456639.000000000000000,4380946.000000000000000,810.7650146,26463
2577,534,1,213,457,168.314508684999990,456639.000000000000000,4380938.000000000000000,809.3620605,26796
2578,534,1,213,457,168.314508684999990,456643.000000000000000,4380931.000000000000000,807.4393921,27062
2579,534,1,213,457,168.314508684999990,456648.000000000000000,4380927.000000000000000,806.5761719,27507
2580,534,1,213,457,168.314508684999990,456646.000000000000000,4380924.000000000000000,806.4306030,27615
2581,534,1,213,457,168.314508684999990,456649.000000000000000,4380921.000000000000000,806.3907471,27663
2582,534,1,213,457,168.314508684999990,456647.000000000000000,4380917.000000000000000,806.1869507,27773
2583,534,1,213,457,168.314508684999990,456643.000000000000000,4380917.000000000000000,806.1716919,27786
2584,534,1,213,457,168.314508684999990,456636.000000000000000,4380914.000000000000000,805.8602905,28213
2585,534,1,213,457,168.314508684999990,456638.000000000000000,4380912.000000000000000,805.6132813,28220
2586,534,1,213,457,168.314508684999990,456638.000000000000000,4380904.000000000000000,804.3616943,28752
2587,534,1,213,457,168.314508684999990,456637.000000000000000,4380902.000000000000000,804.0931396,28760
2588,534,1,213,457,168.314508684999990,456639.000000000000000,4380895.000000000000000,802.1839600,28893
2589,534,1,213,457,168.314508684999990,456639.000000000000000,4380890.000000000000000,801.4225464,28912
2590,534,1,213,457,168.314508684999990,456638.000000000000000,4380889.000000000000000,801.2673340,28930
2591,534,1,213,457,168.314508684999990,456639.000000000000000,4380887.000000000000000,800.9165649,29058
2592,535,1,447,458,12.285943598599999,456712.000000000000000,4380890.000000000000000,798.1671753,5706
2593,535,1,447,458,12.285943598599999,456713.000000000000000,4380888.000000000000000,798.1930542,365572
2594,535,1,447,458,12.285943598599999,456723.000000000000000,4380887.000000000000000,797.6141968,365738
2595,536,1,450,459,3.605551275460000,459741.000000000000000,4380890.000000000000000,614.1913452,1515
2596,536,1,450,459,3.605551275460000,459739.000000000000000,4380887.000000000000000,613.7237549,1874
2597,537,1,460,461,1.000000000000000,456638.000000000000000,4380886.000000000000000,800.5760498,322211
2598,537,1,460,461,1.000000000000000,456639.000000000000000,4380886.000000000000000,800.5728760,322212
2599,538,1,457,461,1.000000000000000,456639.000000000000000,4380887.000000000000000,800.9165649,29058
2600,538,1,457,461,1.000000000000000,456639.000000000000000,4380886.000000000000000,800.5728760,322212
2601,539,1,461,462,1.000000000000000,456639.000000000000000,4380886.000000000000000,800.5728760,322212
2602,539,1,461,462,1.000000000000000,456640.000000000000000,4380886.000000000000000,800.5659180,323990
2603,540,1,457,462,2.000000000000000,456639.000000000000000,4380887.000000000000000,800.9165649,29058
2604,540,1,457,462,2.000000000000000,456640.000000000000000,4380887.000000000000000,801.0835571,29066
2605,540,1,457,462,2.000000000000000,456640.000000000000000,4380886.000000000000000,800.5659180,323990
2606,541,1,458,463,1.000000000000000,456723.000000000000000,4380887.000000000000000,797.6141968,365738
2607,541,1,458,463,1.000000000000000,456723.000000000000000,4380886.000000000000000,797.7543335,1833
2608,542,1,463,464,1.000000000000000,456723.000000000000000,4380886.000000000000000,797.7543335,1833
2609,542,1,463,464,1.000000000000000,456724.000000000000000,4380886.000000000000000,797.5979614,1834
2610,543,1,458,464,2.000000000000000,456723.000000000000000,4380887.000000000000000,797.6141968,365738
2611,543,1,458,464,2.000000000000000,456724.000000000000000,4380887.000000000000000,797.7998047,365744
2612,543,1,458,464,2.000000000000000,456724.000000000000000,4380886.000000000000000,797.5979614,1834
2613,544,1,459,465,1.414213562370000,459739.000000000000000,4380887.000000000000000,613.7237549,1874
2614,544,1,459,465,1.414213562370000,459740.000000000000000,4380886.000000000000000,613.6835327,20010
2615,545,1,454,465,3.605551275460000,459742.000000000000000,4380889.000000000000000,614.2091064,19998
2616,545,1,454,465,3.605551275460000,459740.000000000000000,4380886.000000000000000,613.6835327,20010
2617,546,1,460,466,1.000000000000000,456638.000000000000000,4380886.000000000000000,800.5760498,322211
2618,546,1,460,466,1.000000000000000,456638.000000000000000,4380885.000000000000000,800.8516235,1770
2619,547,1,466,461,2.000000000000000,456638.000000000000000,4380885.000000000000000,800.8516235,1770
2620,547,1,466,461,2.000000000000000,456639.000000000000000,4380885.000000000000000,800.9981079,1776
2621,547,1,466,461,2.000000000000000,456639.000000000000000,4380886.000000000000000,800.5728760,322212
2622,548,1,464,435,33.804111882000001,456724.000000000000000,4380886.000000000000000,797.5979614,1834
2623,548,1,464,435,33.804111882000001,456730.000000000000000,4380885.000000000000000,797.6508179,368723
2624,548,1,464,435,33.804111882000001,456732.000000000000000,4380887.000000000000000,797.6395264,368937
2625,548,1,464,435,33.804111882000001,456737.000000000000000,4380887.000000000000000,797.4849854,369493
2626,548,1,464,435,33.804111882000001,456739.000000000000000,4380889.000000000000000,797.5778198,369627
2627,548,1,464,435,33.804111882000001,456741.000000000000000,4380889.000000000000000,797.4989014,369746
2628,548,1,464,435,33.804111882000001,456743.000000000000000,4380891.000000000000000,797.5411377,369756
2629,548,1,464,435,33.804111882000001,456743.000000000000000,4380893.000000000000000,797.4818726,369932
2630,548,1,464,435,33.804111882000001,456751.000000000000000,4380893.000000000000000,797.1151123,369976
2631,548,1,464,435,33.804111882000001,456753.000000000000000,4380892.000000000000000,797.2546387,376588
2632,549,1,459,468,2.236067977500000,459739.000000000000000,4380887.000000000000000,613.7237549,1874
2633,549,1,459,468,2.236067977500000,459738.000000000000000,4380885.000000000000000,613.4293823,1883
2634,550,1,468,471,1.414213562370000,459738.000000000000000,4380885.000000000000000,613.4293823,1883
2635,550,1,468,471,1.414213562370000,459737.000000000000000,4380884.000000000000000,613.2611084,1926
2636,551,1,468,472,1.414213562370000,459738.000000000000000,4380885.000000000000000,613.4293823,1883
2637,551,1,468,472,1.414213562370000,459739.000000000000000,4380884.000000000000000,613.4024048,20020
2638,552,1,465,472,2.236067977500000,459740.000000000000000,4380886.000000000000000,613.6835327,20010
2639,552,1,465,472,2.236067977500000,459739.000000000000000,4380884.000000000000000,613.4024048,20020
2640,553,1,382,473,86.055101796200006,457305.000000000000000,4380911.000000000000000,757.4177246,714064
2641,553,1,382,473,86.055101796200006,457308.000000000000000,4380911.000000000000000,757.6724854,714161
2642,553,1,382,473,86.055101796200006,457309.000000000000000,4380912.000000000000000,757.6599731,714194
2643,553,1,382,473,86.055101796200006,457311.000000000000000,4380910.000000000000000,757.6346436,714257
2644,553,1,382,473,86.055101796200006,457312.000000000000000,4380911.000000000000000,757.6710205,714258
2645,553,1,382,473,86.055101796200006,457317.000000000000000,4380911.000000000000000,757.2934570,715181
2646,553,1,382,473,86.055101796200006,457321.000000000000000,4380908.000000000000000,757.1481934,715676
2647,553,1,382,473,86.055101796200006,457323.000000000000000,4380908.000000000000000,756.9288330,715761
2648,553,1,382,473,86.055101796200006,457323.000000000000000,4380907.000000000000000,756.9437256,715969
2649,553,1,382,473,86.055101796200006,457326.000000000000000,4380906.000000000000000,756.9268188,716008
2650,553,1,382,473,86.055101796200006,457329.000000000000000,4380902.000000000000000,756.5002441,716226
2651,553,1,382,473,86.055101796200006,457336.000000000000000,4380900.000000000000000,756.4152832,716758
2652,553,1,382,473,86.055101796200006,457339.000000000000000,4380898.000000000000000,756.1079712,717211
2653,553,1,382,473,86.055101796200006,457341.000000000000000,4380894.000000000000000,756.0295410,717885
2654,553,1,382,473,86.055101796200006,457347.000000000000000,4380887.000000000000000,755.3894653,718487
2655,553,1,382,473,86.055101796200006,457352.000000000000000,4380887.000000000000000,754.7495728,719135
2656,553,1,382,473,86.055101796200006,457357.000000000000000,4380890.000000000000000,754.7046509,719862
2657,553,1,382,473,86.055101796200006,457362.000000000000000,4380889.000000000000000,754.3664551,720825
